"SAP_CUST_NUMBER","DOC_NUMBER","DOC_DATE","AMOUNT","CURRENCY","TRX_TYPE","DOC_TYPE","ASSIGNMENT_NUM","NET_DUE_DATE"
"0001047295","9822180728","17-NOV-22","1437.50",DKK,S,RV,"9822180728","14-JAN-23"
"0001047295","9822180740","17-NOV-22","1437.50",DKK,S,RV,"9822180740","14-JAN-23"
"0001047295","9822180741","17-NOV-22","1437.50",DKK,S,RV,"9822180741","14-JAN-23"
"0001047295","9822180742","17-NOV-22","1437.50",DKK,S,RV,"9822180742","14-JAN-23"
"0001047295","9822180743","17-NOV-22","1437.50",DKK,S,RV,"9822180743","14-JAN-23"
"0001047295","9822180750","17-NOV-22","1437.50",DKK,S,RV,"9822180750","14-JAN-23"
"0001047295","9822180751","17-NOV-22","1437.50",DKK,S,RV,"9822180751","14-JAN-23"
"0001047295","9822180759","17-NOV-22","1437.50",DKK,S,RV,"9822180759","14-JAN-23"
"0001047295","9822180772","17-NOV-22","1437.50",DKK,S,RV,"9822180772","14-JAN-23"
"0001047295","9822180775","17-NOV-22","1437.50",DKK,S,RV,"9822180775","14-JAN-23"
"0001047295","9822180776","17-NOV-22","1437.50",DKK,S,RV,"9822180776","14-JAN-23"
"0001047295","9944187566","01-OCT-21",-86.69,DKK,H,RV,"8595219","31-OCT-21"
"0001047295","9822183486","02-DEC-22","185.13",DKK,S,RV,"9822183486","14-FEB-23"
"0001047295","9822182334","28-NOV-22","60.65",DKK,S,RV,"9822182334","14-JAN-23"
"0001047295","9822176783","28-OCT-22","167.33",DKK,S,RV,"9822176783","15-DEC-22"
"0001047295","9822176826","28-OCT-22","167.33",DKK,S,RV,"9822176826","15-DEC-22"
"0001047295","9822182084","25-NOV-22","167.65",DKK,S,RV,"9822182084","14-JAN-23"
"0001047295","9822182045","25-NOV-22","54.08",DKK,S,RV,"9822182045","14-JAN-23"
"0001047295","9822176789","28-OCT-22","161.95",DKK,S,RV,"9822176789","15-DEC-22"
"0001047295","9822178303","04-NOV-22","1428.86",DKK,S,RV,"9822178303","14-JAN-23"
"0001047295","9822178344","04-NOV-22","426.75",DKK,S,RV,"9822178344","14-JAN-23"
"0001047295","9822178343","04-NOV-22","1651.56",DKK,S,RV,"9822178343","14-JAN-23"
"0001047295","9822178346","04-NOV-22","186.88",DKK,S,RV,"9822178346","14-JAN-23"
"0001047295","9822178345","04-NOV-22","557.08",DKK,S,RV,"9822178345","14-JAN-23"
"0001047295","9822178347","04-NOV-22","929.30",DKK,S,RV,"9822178347","14-JAN-23"
"0001047295","9822178348","04-NOV-22","1025.73",DKK,S,RV,"9822178348","14-JAN-23"
"0001047295","9822178349","04-NOV-22","631.59",DKK,S,RV,"9822178349","14-JAN-23"
"0001047295","9822178350","04-NOV-22","759.05",DKK,S,RV,"9822178350","14-JAN-23"
"0001047295","9822178351","04-NOV-22","1882.11",DKK,S,RV,"9822178351","14-JAN-23"
"0001047295","9822178352","04-NOV-22","2052.99",DKK,S,RV,"9822178352","14-JAN-23"
"0001047295","9822178357","04-NOV-22","909.19",DKK,S,RV,"9822178357","14-JAN-23"
"0001047295","9822178353","04-NOV-22","1791.28",DKK,S,RV,"9822178353","14-JAN-23"
"0001047295","9822178367","04-NOV-22","749.69",DKK,S,RV,"9822178367","14-JAN-23"
"0001047295","9822178369","04-NOV-22","1040.43",DKK,S,RV,"9822178369","14-JAN-23"
"0001047295","9822178374","04-NOV-22","1070.99",DKK,S,RV,"9822178374","14-JAN-23"
"0001047295","9822178397","04-NOV-22","897.20",DKK,S,RV,"9822178397","14-JAN-23"
"0001047295","9822178426","04-NOV-22","1068.30",DKK,S,RV,"9822178426","14-JAN-23"
"0001047295","9822178427","04-NOV-22","2313.24",DKK,S,RV,"9822178427","14-JAN-23"
"0001047295","9822178433","04-NOV-22","622.68",DKK,S,RV,"9822178433","14-JAN-23"
"0001047295","9822178434","04-NOV-22","1624.49",DKK,S,RV,"9822178434","14-JAN-23"
"0001047295","9822178435","04-NOV-22","2481.80",DKK,S,RV,"9822178435","14-JAN-23"
"0001047295","9822178450","04-NOV-22","1105.03",DKK,S,RV,"9822178450","14-JAN-23"
"0001047295","9822178358","04-NOV-22","382.01",DKK,S,RV,"9822178358","14-JAN-23"
"0001047295","9822178363","04-NOV-22","780.55",DKK,S,RV,"9822178363","14-JAN-23"
"0001047295","9822178396","04-NOV-22","4927.65",DKK,S,RV,"9822178396","14-JAN-23"
"0001047295","9822178432","04-NOV-22","2345.35",DKK,S,RV,"9822178432","14-JAN-23"
"0001047295","9822178449","04-NOV-22","2661.71",DKK,S,RV,"9822178449","14-JAN-23"
"0001047295","9944196070","28-JUN-22",-123.33,DKK,H,RV,"1396749","11-SEP-22"
"0001047295","9822182894","30-NOV-22","1683.93",DKK,S,RV,"9822182894","14-JAN-23"
"0001047295","9822182783","30-NOV-22","7669.96",DKK,S,RV,"9822182783","14-JAN-23"
"0001047295","9822182835","30-NOV-22","7986.70",DKK,S,RV,"9822182835","14-JAN-23"
"0001047295","9822182839","30-NOV-22","12913.68",DKK,S,RV,"9822182839","14-JAN-23"
"0001047295","9822182861","30-NOV-22","5871.53",DKK,S,RV,"9822182861","14-JAN-23"
"0001047295","9822182862","30-NOV-22","5145.71",DKK,S,RV,"9822182862","14-JAN-23"
"0001047295","9822182863","30-NOV-22","6723.74",DKK,S,RV,"9822182863","14-JAN-23"
"0001047295","9822182864","30-NOV-22","10308.49",DKK,S,RV,"9822182864","14-JAN-23"
"0001047295","9822182865","30-NOV-22","6570.33",DKK,S,RV,"9822182865","14-JAN-23"
"0001047295","9822182866","30-NOV-22","5029.94",DKK,S,RV,"9822182866","14-JAN-23"
"0001047295","9822182867","30-NOV-22","11210.91",DKK,S,RV,"9822182867","14-JAN-23"
"0001047295","9822182868","30-NOV-22","5505.19",DKK,S,RV,"9822182868","14-JAN-23"
"0001047295","9822182869","30-NOV-22","7402.25",DKK,S,RV,"9822182869","14-JAN-23"
"0001047295","9822182870","30-NOV-22","3205.44",DKK,S,RV,"9822182870","14-JAN-23"
"0001047295","9822182871","30-NOV-22","6962.23",DKK,S,RV,"9822182871","14-JAN-23"
"0001047295","9822182872","30-NOV-22","14640.36",DKK,S,RV,"9822182872","14-JAN-23"
"0001047295","9822182873","30-NOV-22","9242.24",DKK,S,RV,"9822182873","14-JAN-23"
"0001047295","9822182874","30-NOV-22","7240.78",DKK,S,RV,"9822182874","14-JAN-23"
"0001047295","9822182875","30-NOV-22","12268.50",DKK,S,RV,"9822182875","14-JAN-23"
"0001047295","9822182876","30-NOV-22","7606.55",DKK,S,RV,"9822182876","14-JAN-23"
"0001047295","9822182877","30-NOV-22","3172.11",DKK,S,RV,"9822182877","14-JAN-23"
"0001047295","9822182878","30-NOV-22","10116.18",DKK,S,RV,"9822182878","14-JAN-23"
"0001047295","9822182879","30-NOV-22","4946.63",DKK,S,RV,"9822182879","14-JAN-23"
"0001047295","9822182880","30-NOV-22","6629.61",DKK,S,RV,"9822182880","14-JAN-23"
"0001047295","9822182881","30-NOV-22","4629.66",DKK,S,RV,"9822182881","14-JAN-23"
"0001047295","9822182882","30-NOV-22","5900.26",DKK,S,RV,"9822182882","14-JAN-23"
"0001047295","9822182883","30-NOV-22","6063.85",DKK,S,RV,"9822182883","14-JAN-23"
"0001047295","9822182884","30-NOV-22","11183.08",DKK,S,RV,"9822182884","14-JAN-23"
"0001047295","9822182885","30-NOV-22","5515.39",DKK,S,RV,"9822182885","14-JAN-23"
"0001047295","9822182886","30-NOV-22","2589.20",DKK,S,RV,"9822182886","14-JAN-23"
"0001047295","9822182887","30-NOV-22","13582.10",DKK,S,RV,"9822182887","14-JAN-23"
"0001047295","9822182888","30-NOV-22","5260.40",DKK,S,RV,"9822182888","14-JAN-23"
"0001047295","9822182889","30-NOV-22","5748.58",DKK,S,RV,"9822182889","14-JAN-23"
"0001047295","9822182890","30-NOV-22","6678.35",DKK,S,RV,"9822182890","14-JAN-23"
"0001047295","9822182891","30-NOV-22","7561.23",DKK,S,RV,"9822182891","14-JAN-23"
"0001047295","9822182892","30-NOV-22","4508.49",DKK,S,RV,"9822182892","14-JAN-23"
"0001047295","9822182893","30-NOV-22","8047.34",DKK,S,RV,"9822182893","14-JAN-23"
"0001047295","9822182895","30-NOV-22","14115.10",DKK,S,RV,"9822182895","14-JAN-23"
"0001047295","9822182897","30-NOV-22","6940.00",DKK,S,RV,"9822182897","14-JAN-23"
"0001047295","9822182896","30-NOV-22","6841.83",DKK,S,RV,"9822182896","14-JAN-23"
"0001047295","9822182898","30-NOV-22","11975.39",DKK,S,RV,"9822182898","14-JAN-23"
"0001047295","9822182899","30-NOV-22","15572.61",DKK,S,RV,"9822182899","14-JAN-23"
"0001047295","9822182906","30-NOV-22","4744.05",DKK,S,RV,"9822182906","14-JAN-23"
"0001047295","9822182907","30-NOV-22","8817.61",DKK,S,RV,"9822182907","14-JAN-23"
"0001047295","9822182909","30-NOV-22","15784.85",DKK,S,RV,"9822182909","14-JAN-23"
"0001047295","9822182912","30-NOV-22","2743.95",DKK,S,RV,"9822182912","14-JAN-23"
"0001047295","9822182914","30-NOV-22","3543.89",DKK,S,RV,"9822182914","14-JAN-23"
"0001047295","9822182913","30-NOV-22","8609.28",DKK,S,RV,"9822182913","14-JAN-23"
"0001047295","9822182915","30-NOV-22","10598.03",DKK,S,RV,"9822182915","14-JAN-23"
"0001047295","9822182917","30-NOV-22","2172.25",DKK,S,RV,"9822182917","14-JAN-23"
"0001047295","9822182918","30-NOV-22","10877.63",DKK,S,RV,"9822182918","14-JAN-23"
"0001047295","9822182919","30-NOV-22","11539.20",DKK,S,RV,"9822182919","14-JAN-23"
"0001047295","9822182916","30-NOV-22","7468.19",DKK,S,RV,"9822182916","14-JAN-23"
"0001047295","9822182923","30-NOV-22","7405.69",DKK,S,RV,"9822182923","14-JAN-23"
"0001047295","9822182924","30-NOV-22","6327.83",DKK,S,RV,"9822182924","14-JAN-23"
"0001047295","9822180249","16-NOV-22","3501.29",DKK,S,RV,"9822180249","14-JAN-23"
"0001047295","9822180250","16-NOV-22","2880.85",DKK,S,RV,"9822180250","14-JAN-23"
"0001047295","9822180251","16-NOV-22","2300.00",DKK,S,RV,"9822180251","14-JAN-23"
"0001047295","9822180252","16-NOV-22","1762.55",DKK,S,RV,"9822180252","14-JAN-23"
"0001047295","9822180253","16-NOV-22","2875.00",DKK,S,RV,"9822180253","14-JAN-23"
"0001047295","9822180254","16-NOV-22","24943.75",DKK,S,RV,"9822180254","14-JAN-23"
"0001047295","9822180255","16-NOV-22","1440.45",DKK,S,RV,"9822180255","14-JAN-23"
"0001047295","9822180256","16-NOV-22","2875.00",DKK,S,RV,"9822180256","14-JAN-23"
"0001047295","9822180257","16-NOV-22","2977.96",DKK,S,RV,"9822180257","14-JAN-23"
"0001047295","9822180258","16-NOV-22","4413.75",DKK,S,RV,"9822180258","14-JAN-23"
"0001047295","9822180274","16-NOV-22","4079.95",DKK,S,RV,"9822180274","14-JAN-23"
"0001047295","9822180275","16-NOV-22","4076.74",DKK,S,RV,"9822180275","14-JAN-23"
"0001047295","9822180276","16-NOV-22","7228.78",DKK,S,RV,"9822180276","14-JAN-23"
"0001047295","9822180277","16-NOV-22","4163.21",DKK,S,RV,"9822180277","14-JAN-23"
"0001047295","9822180278","16-NOV-22","4518.70",DKK,S,RV,"9822180278","14-JAN-23"
"0001047295","9822180279","16-NOV-22","1427.48",DKK,S,RV,"9822180279","14-JAN-23"
"0001047295","9822180280","16-NOV-22","5798.51",DKK,S,RV,"9822180280","14-JAN-23"
"0001047295","9822180281","16-NOV-22","5132.24",DKK,S,RV,"9822180281","14-JAN-23"
"0001047295","9822180286","16-NOV-22","6928.83",DKK,S,RV,"9822180286","14-JAN-23"
"0001047295","9822180287","16-NOV-22","4618.58",DKK,S,RV,"9822180287","14-JAN-23"
"0001047295","9822180288","16-NOV-22","1449.68",DKK,S,RV,"9822180288","14-JAN-23"
"0001047295","9822180289","16-NOV-22","3619.93",DKK,S,RV,"9822180289","14-JAN-23"
"0001047295","9822180304","16-NOV-22","1546.94",DKK,S,RV,"9822180304","14-JAN-23"
"0001047295","9822180305","16-NOV-22","2300.00",DKK,S,RV,"9822180305","14-JAN-23"
"0001047295","9822180306","16-NOV-22","4351.35",DKK,S,RV,"9822180306","14-JAN-23"
"0001047295","9822180307","16-NOV-22","2290.21",DKK,S,RV,"9822180307","14-JAN-23"
"0001047295","9822180308","16-NOV-22","4487.41",DKK,S,RV,"9822180308","14-JAN-23"
"0001047295","9822180309","16-NOV-22","3036.76",DKK,S,RV,"9822180309","14-JAN-23"
"0001047295","9822180310","16-NOV-22","3115.68",DKK,S,RV,"9822180310","14-JAN-23"
"0001047295","9822180311","16-NOV-22","4880.89",DKK,S,RV,"9822180311","14-JAN-23"
"0001047295","9822180312","16-NOV-22","4771.01",DKK,S,RV,"9822180312","14-JAN-23"
"0001047295","9822180315","16-NOV-22","1725.00",DKK,S,RV,"9822180315","14-JAN-23"
"0001047295","9822180314","16-NOV-22","2782.15",DKK,S,RV,"9822180314","14-JAN-23"
"0001047295","9822180313","16-NOV-22","4145.46",DKK,S,RV,"9822180313","14-JAN-23"
"0001047295","9822180317","16-NOV-22","3990.79",DKK,S,RV,"9822180317","14-JAN-23"
"0001047295","9822180316","16-NOV-22","740.34",DKK,S,RV,"9822180316","14-JAN-23"
"0001047295","9822180318","16-NOV-22","1846.19",DKK,S,RV,"9822180318","14-JAN-23"
"0001047295","9822180319","16-NOV-22","3313.78",DKK,S,RV,"9822180319","14-JAN-23"
"0001047295","9822180320","16-NOV-22","3422.54",DKK,S,RV,"9822180320","14-JAN-23"
"0001047295","9822180321","16-NOV-22","11287.78",DKK,S,RV,"9822180321","14-JAN-23"
"0001047295","9822180322","16-NOV-22","4025.00",DKK,S,RV,"9822180322","14-JAN-23"
"0001047295","9822180323","16-NOV-22","3411.36",DKK,S,RV,"9822180323","14-JAN-23"
"0001047295","9822180324","16-NOV-22","2195.60",DKK,S,RV,"9822180324","14-JAN-23"
"0001047295","9822180325","16-NOV-22","1774.00",DKK,S,RV,"9822180325","14-JAN-23"
"0001047295","9822180326","16-NOV-22","5026.80",DKK,S,RV,"9822180326","14-JAN-23"
"0001047295","9822180328","16-NOV-22","2334.13",DKK,S,RV,"9822180328","14-JAN-23"
"0001047295","9822180327","16-NOV-22","2875.00",DKK,S,RV,"9822180327","14-JAN-23"
"0001047295","9822180329","16-NOV-22","2744.10",DKK,S,RV,"9822180329","14-JAN-23"
"0001047295","9822180330","16-NOV-22","2755.28",DKK,S,RV,"9822180330","14-JAN-23"
"0001047295","9822180331","16-NOV-22","2587.50",DKK,S,RV,"9822180331","14-JAN-23"
"0001047295","9822180332","16-NOV-22","1134.84",DKK,S,RV,"9822180332","14-JAN-23"
"0001047295","9822180333","16-NOV-22","1450.61",DKK,S,RV,"9822180333","14-JAN-23"
"0001047295","9822180334","16-NOV-22","3418.88",DKK,S,RV,"9822180334","14-JAN-23"
"0001047295","9822180335","16-NOV-22","3278.25",DKK,S,RV,"9822180335","14-JAN-23"
"0001047295","9822180337","16-NOV-22","2300.00",DKK,S,RV,"9822180337","14-JAN-23"
"0001047295","9822180336","16-NOV-22","4227.75",DKK,S,RV,"9822180336","14-JAN-23"
"0001047295","9822180338","16-NOV-22","1734.83",DKK,S,RV,"9822180338","14-JAN-23"
"0001047295","9822180339","16-NOV-22","2838.89",DKK,S,RV,"9822180339","14-JAN-23"
"0001047295","9822180340","16-NOV-22","3541.66",DKK,S,RV,"9822180340","14-JAN-23"
"0001047295","9822180343","16-NOV-22","2715.60",DKK,S,RV,"9822180343","14-JAN-23"
"0001047295","9822180344","16-NOV-22","610.25",DKK,S,RV,"9822180344","14-JAN-23"
"0001047295","9822180345","16-NOV-22","2249.80",DKK,S,RV,"9822180345","14-JAN-23"
"0001047295","9822180346","16-NOV-22","3545.26",DKK,S,RV,"9822180346","14-JAN-23"
"0001047295","9822180347","16-NOV-22","1404.45",DKK,S,RV,"9822180347","14-JAN-23"
"0001047295","9822180350","16-NOV-22","600.44",DKK,S,RV,"9822180350","14-JAN-23"
"0001047295","9822180351","16-NOV-22","2012.50",DKK,S,RV,"9822180351","14-JAN-23"
"0001047295","9822180352","16-NOV-22","5495.19",DKK,S,RV,"9822180352","14-JAN-23"
"0001047295","9822180353","16-NOV-22","2875.00",DKK,S,RV,"9822180353","14-JAN-23"
"0001047295","9822180356","16-NOV-22","943.03",DKK,S,RV,"9822180356","14-JAN-23"
"0001047295","9822180355","16-NOV-22","2089.33",DKK,S,RV,"9822180355","14-JAN-23"
"0001047295","9822180354","16-NOV-22","1628.50",DKK,S,RV,"9822180354","14-JAN-23"
"0001047295","9822180366","16-NOV-22","3657.84",DKK,S,RV,"9822180366","14-JAN-23"
"0001047295","9822180367","16-NOV-22","809.84",DKK,S,RV,"9822180367","14-JAN-23"
"0001047295","9822180368","16-NOV-22","3257.08",DKK,S,RV,"9822180368","14-JAN-23"
"0001047295","9822180379","16-NOV-22","2047.01",DKK,S,RV,"9822180379","14-JAN-23"
"0001047295","9822180380","16-NOV-22","2060.70",DKK,S,RV,"9822180380","14-JAN-23"
"0001047295","9822180381","16-NOV-22","3416.41",DKK,S,RV,"9822180381","14-JAN-23"
"0001047295","9822180382","16-NOV-22","3347.44",DKK,S,RV,"9822180382","14-JAN-23"
"0001047295","9822180400","16-NOV-22","2596.13",DKK,S,RV,"9822180400","14-JAN-23"
"0001047295","9822180401","16-NOV-22","2875.00",DKK,S,RV,"9822180401","14-JAN-23"
"0001047295","9822175018","19-OCT-22","14580.00",DKK,S,RV,"9822175018","15-DEC-22"
"0001047295","9822175019","19-OCT-22","815.75",DKK,S,RV,"9822175019","15-DEC-22"
"0001047295","9822175066","19-OCT-22","5377.74",DKK,S,RV,"9822175066","15-DEC-22"
"0001047295","9822175075","19-OCT-22","5327.30",DKK,S,RV,"9822175075","15-DEC-22"
"0001047295","9822175087","19-OCT-22","9049.66",DKK,S,RV,"9822175087","15-DEC-22"
"0001047295","9822175088","19-OCT-22","4179.95",DKK,S,RV,"9822175088","15-DEC-22"
"0001047295","9822175089","19-OCT-22","4932.40",DKK,S,RV,"9822175089","15-DEC-22"
"0001047295","9822175090","19-OCT-22","7105.55",DKK,S,RV,"9822175090","15-DEC-22"
"0001047295","9822175091","19-OCT-22","6025.70",DKK,S,RV,"9822175091","15-DEC-22"
"0001047295","9822175092","19-OCT-22","4024.66",DKK,S,RV,"9822175092","15-DEC-22"
"0001047295","9822175093","19-OCT-22","4903.34",DKK,S,RV,"9822175093","15-DEC-22"
"0001047295","9822175094","19-OCT-22","6260.68",DKK,S,RV,"9822175094","15-DEC-22"
"0001047295","9822175095","19-OCT-22","5194.40",DKK,S,RV,"9822175095","15-DEC-22"
"0001047295","9822175096","19-OCT-22","4858.16",DKK,S,RV,"9822175096","15-DEC-22"
"0001047295","9822175097","19-OCT-22","7793.14",DKK,S,RV,"9822175097","15-DEC-22"
"0001047295","9822175098","19-OCT-22","6471.64",DKK,S,RV,"9822175098","15-DEC-22"
"0001047295","9822175099","19-OCT-22","7109.60",DKK,S,RV,"9822175099","15-DEC-22"
"0001047295","9822175100","19-OCT-22","4254.00",DKK,S,RV,"9822175100","15-DEC-22"
"0001047295","9822175104","19-OCT-22","2071.13",DKK,S,RV,"9822175104","15-DEC-22"
"0001047295","9822175105","19-OCT-22","5016.83",DKK,S,RV,"9822175105","15-DEC-22"
"0001047295","9822175101","19-OCT-22","57828.13",DKK,S,RV,"9822175101","15-DEC-22"
"0001047295","9822175102","19-OCT-22","35778.75",DKK,S,RV,"9822175102","15-DEC-22"
"0001047295","9822175103","19-OCT-22","1454.40",DKK,S,RV,"9822175103","15-DEC-22"
"0001047295","9822175109","19-OCT-22","7414.19",DKK,S,RV,"9822175109","15-DEC-22"
"0001047295","9822175110","19-OCT-22","4693.08",DKK,S,RV,"9822175110","15-DEC-22"
"0001047295","9822175106","19-OCT-22","57828.13",DKK,S,RV,"9822175106","15-DEC-22"
"0001047295","9822175107","19-OCT-22","10155.75",DKK,S,RV,"9822175107","15-DEC-22"
"0001047295","9822175108","19-OCT-22","9389.25",DKK,S,RV,"9822175108","15-DEC-22"
"0001047295","9822175111","19-OCT-22","5816.51",DKK,S,RV,"9822175111","15-DEC-22"
"0001047295","9822175112","19-OCT-22","5787.39",DKK,S,RV,"9822175112","15-DEC-22"
"0001047295","9822175113","19-OCT-22","6015.44",DKK,S,RV,"9822175113","15-DEC-22"
"0001047295","9822175114","19-OCT-22","3423.15",DKK,S,RV,"9822175114","15-DEC-22"
"0001047295","9822175115","19-OCT-22","7689.34",DKK,S,RV,"9822175115","15-DEC-22"
"0001047295","9822175116","19-OCT-22","655.80",DKK,S,RV,"9822175116","15-DEC-22"
"0001047295","9822175117","19-OCT-22","3452.30",DKK,S,RV,"9822175117","15-DEC-22"
"0001047295","9822175118","19-OCT-22","3449.86",DKK,S,RV,"9822175118","15-DEC-22"
"0001047295","9822175119","19-OCT-22","6049.45",DKK,S,RV,"9822175119","15-DEC-22"
"0001047295","9822175120","19-OCT-22","5906.91",DKK,S,RV,"9822175120","15-DEC-22"
"0001047295","9822175121","19-OCT-22","5056.53",DKK,S,RV,"9822175121","15-DEC-22"
"0001047295","9822175122","19-OCT-22","2913.26",DKK,S,RV,"9822175122","15-DEC-22"
"0001047295","9822175123","19-OCT-22","5502.24",DKK,S,RV,"9822175123","15-DEC-22"
"0001047295","9822175124","19-OCT-22","3626.59",DKK,S,RV,"9822175124","15-DEC-22"
"0001047295","9822175125","19-OCT-22","10557.48",DKK,S,RV,"9822175125","15-DEC-22"
"0001047295","9822175127","19-OCT-22","6508.44",DKK,S,RV,"9822175127","15-DEC-22"
"0001047295","9822175128","19-OCT-22","6687.93",DKK,S,RV,"9822175128","15-DEC-22"
"0001047295","9822175126","19-OCT-22","4768.38",DKK,S,RV,"9822175126","15-DEC-22"
"0001047295","9822175129","19-OCT-22","6897.18",DKK,S,RV,"9822175129","15-DEC-22"
"0001047295","9822175130","19-OCT-22","6480.04",DKK,S,RV,"9822175130","15-DEC-22"
"0001047295","9822175132","19-OCT-22","2468.33",DKK,S,RV,"9822175132","15-DEC-22"
"0001047295","9822175133","19-OCT-22","5470.03",DKK,S,RV,"9822175133","15-DEC-22"
"0001047295","9822175134","19-OCT-22","5340.34",DKK,S,RV,"9822175134","15-DEC-22"
"0001047295","9822175138","19-OCT-22","4408.98",DKK,S,RV,"9822175138","15-DEC-22"
"0001047295","9822175140","19-OCT-22","3367.26",DKK,S,RV,"9822175140","15-DEC-22"
"0001047295","9822175139","19-OCT-22","6619.41",DKK,S,RV,"9822175139","15-DEC-22"
"0001047295","9822175141","19-OCT-22","6133.95",DKK,S,RV,"9822175141","15-DEC-22"
"0001047295","9822175142","19-OCT-22","6360.56",DKK,S,RV,"9822175142","15-DEC-22"
"0001047295","9822175143","19-OCT-22","3967.60",DKK,S,RV,"9822175143","15-DEC-22"
"0001047295","9822175144","19-OCT-22","6093.31",DKK,S,RV,"9822175144","15-DEC-22"
"0001047295","9822175145","19-OCT-22","3908.33",DKK,S,RV,"9822175145","15-DEC-22"
"0001047295","9822175148","19-OCT-22","5749.95",DKK,S,RV,"9822175148","15-DEC-22"
"0001047295","9822175149","19-OCT-22","4101.76",DKK,S,RV,"9822175149","15-DEC-22"
"0001047295","9822175150","19-OCT-22","6723.94",DKK,S,RV,"9822175150","15-DEC-22"
"0001047295","9822175151","19-OCT-22","4017.88",DKK,S,RV,"9822175151","15-DEC-22"
"0001047295","9822175152","19-OCT-22","5430.23",DKK,S,RV,"9822175152","15-DEC-22"
"0001047295","9822175153","19-OCT-22","5063.03",DKK,S,RV,"9822175153","15-DEC-22"
"0001047295","9822175154","19-OCT-22","6812.75",DKK,S,RV,"9822175154","15-DEC-22"
"0001047295","9822175155","19-OCT-22","3885.74",DKK,S,RV,"9822175155","15-DEC-22"
"0001047295","9822175159","19-OCT-22","4616.36",DKK,S,RV,"9822175159","15-DEC-22"
"0001047295","9822175160","19-OCT-22","4978.20",DKK,S,RV,"9822175160","15-DEC-22"
"0001047295","9822175171","19-OCT-22","3613.05",DKK,S,RV,"9822175171","15-DEC-22"
"0001047295","9822175172","19-OCT-22","669.33",DKK,S,RV,"9822175172","15-DEC-22"
"0001047295","9822175173","19-OCT-22","4566.03",DKK,S,RV,"9822175173","15-DEC-22"
"0001047295","9822175174","19-OCT-22","8044.94",DKK,S,RV,"9822175174","15-DEC-22"
"0001047295","9822175175","19-OCT-22","3344.13",DKK,S,RV,"9822175175","15-DEC-22"
"0001047295","9822175176","19-OCT-22","6280.05",DKK,S,RV,"9822175176","15-DEC-22"
"0001047295","9822175177","19-OCT-22","6794.04",DKK,S,RV,"9822175177","15-DEC-22"
"0001047295","9822175178","19-OCT-22","5193.30",DKK,S,RV,"9822175178","15-DEC-22"
"0001047295","9822175179","19-OCT-22","5582.84",DKK,S,RV,"9822175179","15-DEC-22"
"0001047295","9822175180","19-OCT-22","5064.45",DKK,S,RV,"9822175180","15-DEC-22"
"0001047295","9822175181","19-OCT-22","6669.55",DKK,S,RV,"9822175181","15-DEC-22"
"0001047295","9822175182","19-OCT-22","4508.74",DKK,S,RV,"9822175182","15-DEC-22"
"0001047295","9822175201","19-OCT-22","6306.16",DKK,S,RV,"9822175201","15-DEC-22"
"0001047295","9822176210","26-OCT-22","3075.23",DKK,S,RV,"9822176210","15-DEC-22"
"0001047295","9822176212","26-OCT-22","3544.39",DKK,S,RV,"9822176212","15-DEC-22"
"0001047295","9822176249","26-OCT-22","4428.19",DKK,S,RV,"9822176249","15-DEC-22"
"0001047295","9822176258","26-OCT-22","2733.73",DKK,S,RV,"9822176258","15-DEC-22"
"0001047295","9822176272","26-OCT-22","756.95",DKK,S,RV,"9822176272","15-DEC-22"
"0001047295","9822176303","26-OCT-22","3664.55",DKK,S,RV,"9822176303","15-DEC-22"
"0001047295","9822176304","26-OCT-22","5542.30",DKK,S,RV,"9822176304","15-DEC-22"
"0001047295","9822176314","26-OCT-22","3701.60",DKK,S,RV,"9822176314","15-DEC-22"
"0001047295","9822176316","26-OCT-22","3060.01",DKK,S,RV,"9822176316","15-DEC-22"
"0001047295","9822176321","26-OCT-22","3248.53",DKK,S,RV,"9822176321","15-DEC-22"
"0001047295","9822176322","26-OCT-22","4202.39",DKK,S,RV,"9822176322","15-DEC-22"
"0001047295","9822176325","26-OCT-22","4204.24",DKK,S,RV,"9822176325","15-DEC-22"
"0001047295","9822176329","26-OCT-22","4831.61",DKK,S,RV,"9822176329","15-DEC-22"
"0001047295","9822176340","26-OCT-22","3811.11",DKK,S,RV,"9822176340","15-DEC-22"
"0001047295","9822176360","26-OCT-22","3159.09",DKK,S,RV,"9822176360","15-DEC-22"
"0001047295","9822176213","26-OCT-22","5419.33",DKK,S,RV,"9822176213","15-DEC-22"
"0001047295","9822175572","21-OCT-22","725.10",DKK,S,RV,"9822175572","15-DEC-22"
"0001047295","9822175571","21-OCT-22","1929.11",DKK,S,RV,"9822175571","15-DEC-22"
"0001047295","9822175568","21-OCT-22","1345.05",DKK,S,RV,"9822175568","15-DEC-22"
"0001047295","9822175573","21-OCT-22","4100.66",DKK,S,RV,"9822175573","15-DEC-22"
"0001047295","9822175574","21-OCT-22","1999.78",DKK,S,RV,"9822175574","15-DEC-22"
"0001047295","9822175575","21-OCT-22","2082.55",DKK,S,RV,"9822175575","15-DEC-22"
"0001047295","9822175576","21-OCT-22","708.25",DKK,S,RV,"9822175576","15-DEC-22"
"0001047295","9822175600","21-OCT-22","407.88",DKK,S,RV,"9822175600","15-DEC-22"
"0001047295","9822175601","21-OCT-22","2471.81",DKK,S,RV,"9822175601","15-DEC-22"
